baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
F31D4.5	204.935585447091	3.2096230539141	0.226672851411607	11.953893185884	6.19534894069386e-33	5.91732121237012e-31
IFT-20	132.384012315448	7.08315172912515	0.551205218072104	11.9431955890229	7.04630053208707e-33	6.69709416748217e-31
COL-45	159.080830177909	4.38608917855206	0.325565949501016	11.9364116072585	7.64508240730589e-33	7.23075623391482e-31
C08E8.4	763.014454086679	3.54848213052767	0.255618067280827	11.9259259056151	8.67145163747062e-33	8.16168814557854e-31
DEPS-1	2608.77393390619	-1.65782890402398	0.0973548431960853	-11.8928742116297	1.28893256015031e-32	1.20730016467413e-30
AHCY-1	33311.3590663367	-1.42556630629098	0.0780535805418881	-11.8580890186615	1.95383546352549e-32	1.82129402895653e-30
K08C7.4	99.9637005806079	3.58299840830534	0.260395259853426	11.8396871357825	2.43359081553509e-32	2.25765035035454e-30
W04C9.6	76.6559195900827	3.42724501981413	0.247891324474587	11.8085819502498	3.52455458041814e-32	3.25417089332035e-30
CYP-34A2	342.172156996277	3.63507557620699	0.265578971743566	11.8046830124567	3.69179596124898e-32	3.39242805178467e-30
Y43F8C.3	434.959351332814	2.05083629662589	0.131500735359863	11.7933659639384	4.22318264426063e-32	3.86241925894195e-30
COL-44	379.616347707326	9.26007699571476	0.743515730882422	11.781965911223	4.83520105158361e-32	4.40139498540632e-30
ACDH-13	773.398844874041	-1.64807158306893	0.09762955178466	-11.7594679283299	6.31308716207932e-32	5.71983397128766e-30
NPHP-4	203.217188983889	4.4316765589012	0.335189033128166	11.7297291090005	8.97454267367117e-32	8.0933678092935e-30
F58G1.7	340.302050427309	2.52581359743428	0.172981081117213	11.7111858958818	1.11706165028872e-31	1.00271797858555e-29
COL-7	2283.473606776	4.28218124704101	0.323326837634589	11.6977027787451	1.30950582873089e-31	1.17004647526559e-29
OMA-2	4309.47738583833	-2.12695046349604	0.139131917701371	-11.6935818205861	1.37464355602022e-31	1.2226130232879e-29
C25E10.10	654.794754935424	1.92332975105346	0.121726365815848	11.692863263549	1.38632629612609e-31	1.22737354135108e-29
TBH-1	1611.28726838334	-3.94495261436329	0.294796543677054	-11.6858650084351	1.50539101566573e-31	1.32672847285195e-29
HXK-1	2749.53193350085	-1.49789981445026	0.0854036743911688	-11.684506803298	1.52964876671342e-31	1.34200723700481e-29
C10C6.9	282.48320775983	-2.4168408741371	0.164356213878926	-11.662722259769	1.97621265048828e-31	1.72598140001429e-29
HIS-2	471.540003087791	6.81607365470858	0.542476002002708	11.6430471235427	2.48959174637409e-31	2.1646051287196e-29
T22B7.3	1201.20323964332	3.43867134326194	0.252512349760448	11.6377331486946	2.6496445253352e-31	2.29348025454126e-29
Y49F6B.12	115.079246545409	7.97999541207915	0.644473177138905	11.6063719599411	3.82503165795473e-31	3.29615728071486e-29
COL-62	1885.15884440576	2.53687239434468	0.175865144263799	11.5820130411366	5.0838026838318e-31	4.34228415140153e-29
C54D10.14	271.817059439928	3.25513154012566	0.237876494712772	11.5821932866986	5.07312287710831e-31	4.34228415140153e-29
NAS-10	140.565315107336	7.76011850930088	0.627738393441421	11.5655161212923	6.16196581053428e-31	5.24010329387935e-29
